driver_id,driver_age,driver_city,vehicle_type,driver_experience_years,total_assigned_rides,accepted_rides,incomplete_rides,delay_count,acceptance_rate,delay_rate,avg_driver_rating,avg_pickup_delay_min,driver_delay_flag
D_003072,54,Bangalore,Auto,1,26,23,2,1,0.88,0.04,4.1,3.6,0
D_003073,31,Delhi,Cab,3,17,14,0,0,0.82,0.0,4.3,4.0,0
D_003074,30,Bangalore,Cab,10,16,14,2,2,0.88,0.12,4.6,2.8,1
D_003075,54,Mumbai,Cab,2,23,17,2,1,0.74,0.04,4.9,1.6,0
D_003076,54,Bangalore,Auto,11,16,14,5,4,0.88,0.25,4.4,5.8,1
D_003077,28,Mumbai,Bike,5,17,11,2,2,0.65,0.12,4.4,3.8,1
D_003078,25,Delhi,Bike,8,28,19,1,1,0.68,0.04,4.1,2.6,0
D_003079,49,Mumbai,Auto,5,18,12,0,0,0.67,0.0,4.1,4.0,0
D_003080,44,Chennai,Bike,1,13,11,2,1,0.85,0.08,4.9,5.2,0
D_003081,53,Chennai,Cab,3,16,14,1,1,0.88,0.06,4.9,1.9,0
D_003082,37,Hyderabad,Auto,12,21,18,1,0,0.86,0.0,4.5,4.0,0
D_003083,31,Chennai,Auto,5,15,9,0,0,0.6,0.0,4.5,3.0,0
D_003084,35,Bangalore,Auto,7,17,12,1,1,0.71,0.06,4.3,3.9,0
D_003085,45,Hyderabad,Auto,5,16,15,1,1,0.94,0.06,4.4,3.9,0
D_003086,39,Chennai,Cab,14,18,15,1,0,0.83,0.0,4.6,2.0,0
D_003087,37,Delhi,Cab,10,16,12,1,0,0.75,0.0,4.8,3.0,0
D_003088,46,Mumbai,Auto,5,24,18,2,1,0.75,0.04,4.1,2.6,0
D_003089,29,Delhi,Bike,7,22,15,3,2,0.68,0.09,4.3,4.4,0
D_003090,45,Bangalore,Cab,13,12,8,1,1,0.67,0.08,4.4,5.2,0
D_003091,41,Chennai,Cab,8,19,15,1,1,0.79,0.05,4.8,3.8,0
D_003092,51,Chennai,Auto,14,18,15,1,1,0.83,0.06,4.1,3.9,0
D_003093,41,Mumbai,Cab,8,19,13,2,2,0.68,0.11,4.1,3.6,1
D_003094,39,Bangalore,Cab,7,24,20,2,1,0.83,0.04,4.5,4.6,0
D_003095,25,Bangalore,Cab,13,25,21,0,0,0.84,0.0,4.6,3.0,0
D_003096,27,Delhi,Auto,14,21,16,1,0,0.76,0.0,4.6,2.0,0
D_003097,24,Chennai,Cab,3,21,18,2,2,0.86,0.1,4.2,4.5,0
D_003098,39,Mumbai,Bike,11,23,20,3,2,0.87,0.09,5.0,3.4,0
D_003099,39,Bangalore,Bike,2,17,14,3,3,0.82,0.18,4.6,6.7,1
D_003100,44,Bangalore,Bike,1,22,17,1,0,0.77,0.0,4.9,4.0,0
D_003101,27,Delhi,Auto,6,21,16,0,0,0.76,0.0,4.9,1.0,0
D_003102,47,Bangalore,Bike,13,23,15,1,1,0.65,0.04,4.9,1.6,0
D_003103,42,Bangalore,Bike,9,20,16,5,4,0.8,0.2,4.0,7.0,1
D_003104,45,Chennai,Bike,3,22,15,2,1,0.68,0.05,4.4,4.8,0
D_003105,36,Hyderabad,Auto,5,21,15,3,2,0.71,0.1,4.3,2.5,0
D_003106,48,Delhi,Auto,9,12,4,0,0,0.33,0.0,4.2,2.0,0
D_003107,53,Delhi,Bike,14,16,13,1,1,0.81,0.06,4.8,2.9,0
D_003108,33,Chennai,Cab,14,17,14,2,0,0.82,0.0,4.1,2.0,0
D_003109,26,Hyderabad,Cab,9,21,18,1,0,0.86,0.0,4.4,1.0,0
D_003110,28,Chennai,Cab,7,18,15,2,2,0.83,0.11,4.4,5.6,1
D_003111,43,Mumbai,Bike,14,18,15,2,1,0.83,0.06,4.1,3.9,0
D_003112,48,Chennai,Auto,4,20,15,1,0,0.75,0.0,4.7,2.0,0
D_003113,36,Mumbai,Cab,11,18,15,1,1,0.83,0.06,4.6,1.9,0
D_003114,47,Delhi,Auto,2,25,19,1,1,0.76,0.04,4.6,1.6,0
D_003115,44,Mumbai,Auto,2,18,13,3,0,0.72,0.0,4.9,4.0,0
D_003116,34,Bangalore,Bike,4,19,13,0,0,0.68,0.0,4.4,1.0,0
D_003117,47,Hyderabad,Auto,1,28,25,2,0,0.89,0.0,4.7,2.0,0
D_003118,24,Bangalore,Auto,14,29,22,1,1,0.76,0.03,4.5,1.4,0
D_003119,50,Hyderabad,Cab,4,19,13,2,1,0.68,0.05,4.4,3.8,0
D_003120,23,Chennai,Auto,12,21,15,1,1,0.71,0.05,4.9,1.8,0
D_003121,49,Hyderabad,Cab,14,18,11,4,1,0.61,0.06,4.6,2.9,0
D_003122,44,Bangalore,Cab,11,19,12,0,0,0.63,0.0,4.5,4.0,0
D_003123,27,Bangalore,Cab,6,21,12,1,0,0.57,0.0,4.4,4.0,0
D_003124,32,Bangalore,Cab,6,16,13,2,1,0.81,0.06,4.1,1.9,0
D_003125,38,Hyderabad,Bike,7,25,20,2,1,0.8,0.04,4.7,4.6,0
D_003126,24,Delhi,Cab,5,20,16,2,1,0.8,0.05,4.1,1.8,0
D_003127,43,Bangalore,Auto,9,21,19,1,0,0.9,0.0,4.1,2.0,0
D_003128,50,Bangalore,Cab,2,14,7,1,0,0.5,0.0,4.9,1.0,0
D_003129,50,Chennai,Bike,2,21,16,3,2,0.76,0.1,4.1,3.5,0
D_003130,26,Mumbai,Auto,4,26,18,1,1,0.69,0.04,4.5,2.6,0
D_003131,31,Bangalore,Cab,4,16,12,3,1,0.75,0.06,4.4,2.9,0
D_003132,31,Mumbai,Auto,4,23,20,2,1,0.87,0.04,4.6,1.6,0
D_003133,30,Delhi,Cab,1,26,20,2,0,0.77,0.0,4.2,1.0,0
D_003134,42,Hyderabad,Bike,4,17,14,1,0,0.82,0.0,4.8,4.0,0
D_003135,34,Chennai,Bike,12,21,17,4,3,0.81,0.14,4.0,4.1,1
D_003136,31,Bangalore,Auto,5,19,12,3,3,0.63,0.16,4.3,6.4,1
D_003137,32,Mumbai,Cab,9,25,18,3,2,0.72,0.08,4.6,2.2,0
D_003138,25,Chennai,Bike,3,15,13,1,0,0.87,0.0,4.0,1.0,0
D_003139,52,Delhi,Cab,3,18,17,2,2,0.94,0.11,4.6,2.6,1
D_003140,54,Hyderabad,Bike,14,22,13,2,1,0.59,0.05,4.1,2.8,0
D_003141,29,Hyderabad,Bike,5,17,13,0,0,0.76,0.0,4.5,2.0,0
D_003142,53,Hyderabad,Cab,10,14,12,0,0,0.86,0.0,4.4,1.0,0
D_003143,54,Hyderabad,Cab,6,16,12,2,0,0.75,0.0,4.3,2.0,0
D_003144,29,Hyderabad,Auto,3,30,21,4,0,0.7,0.0,4.1,2.0,0
D_003145,35,Mumbai,Auto,1,23,19,1,0,0.83,0.0,4.6,2.0,0
D_003146,29,Chennai,Bike,10,25,20,1,1,0.8,0.04,4.3,1.6,0
D_003147,28,Hyderabad,Auto,8,23,20,1,1,0.87,0.04,4.2,3.6,0
D_003148,34,Bangalore,Bike,12,20,19,1,1,0.95,0.05,4.7,3.8,0
D_003149,42,Chennai,Bike,1,21,17,2,0,0.81,0.0,4.5,4.0,0
D_003150,53,Bangalore,Auto,2,15,11,0,0,0.73,0.0,5.0,1.0,0
D_003151,32,Mumbai,Bike,3,26,18,4,2,0.69,0.08,4.7,5.2,0
D_003152,35,Hyderabad,Cab,6,22,20,3,2,0.91,0.09,4.7,4.4,0
D_003153,32,Bangalore,Auto,4,19,14,1,1,0.74,0.05,4.9,4.8,0
D_003154,23,Bangalore,Auto,4,18,13,3,1,0.72,0.06,4.5,3.9,0
D_003155,38,Mumbai,Cab,9,24,16,3,2,0.67,0.08,5.0,4.2,0
D_003156,35,Hyderabad,Bike,6,21,18,2,2,0.86,0.1,4.3,3.5,0
D_003157,46,Bangalore,Bike,12,27,20,1,0,0.74,0.0,4.5,1.0,0
D_003158,48,Hyderabad,Bike,2,29,25,2,1,0.86,0.03,4.9,2.4,0
D_003159,29,Delhi,Bike,7,20,15,3,2,0.75,0.1,4.8,4.5,0
D_003160,38,Hyderabad,Auto,13,22,18,1,0,0.82,0.0,4.2,1.0,0
D_003161,26,Mumbai,Cab,3,27,21,1,1,0.78,0.04,4.8,4.6,0
D_003162,33,Mumbai,Auto,9,25,19,0,0,0.76,0.0,4.5,1.0,0
D_003163,39,Hyderabad,Bike,6,19,16,3,1,0.84,0.05,4.9,3.8,0
D_003164,47,Delhi,Cab,8,13,10,1,1,0.77,0.08,4.7,4.2,0
D_003165,52,Chennai,Bike,13,27,20,1,1,0.74,0.04,4.4,3.6,0
D_003166,27,Mumbai,Bike,13,24,19,0,0,0.79,0.0,4.7,2.0,0
D_003167,36,Delhi,Cab,1,20,18,2,2,0.9,0.1,4.8,4.5,0
D_003168,47,Hyderabad,Auto,2,16,12,0,0,0.75,0.0,4.9,3.0,0
D_003169,33,Mumbai,Auto,6,20,14,2,0,0.7,0.0,5.0,3.0,0
D_003170,35,Delhi,Cab,3,17,15,1,1,0.88,0.06,4.6,3.9,0
D_003171,22,Bangalore,Cab,1,24,20,3,1,0.83,0.04,4.9,2.6,0
D_003172,38,Delhi,Cab,6,19,13,2,1,0.68,0.05,4.7,3.8,0
D_003173,54,Mumbai,Cab,5,17,16,2,0,0.94,0.0,4.2,3.0,0
D_003174,50,Bangalore,Auto,13,18,13,2,1,0.72,0.06,4.6,4.9,0
D_003175,52,Delhi,Auto,9,24,19,1,1,0.79,0.04,4.3,4.6,0
D_003176,29,Delhi,Bike,6,20,16,3,2,0.8,0.1,4.9,2.5,0
D_003177,51,Mumbai,Cab,5,22,14,3,3,0.64,0.14,4.4,4.1,1
D_003178,34,Chennai,Auto,1,16,12,2,2,0.75,0.12,4.2,2.8,1
D_003179,37,Delhi,Cab,1,19,14,1,0,0.74,0.0,5.0,3.0,0
D_003180,23,Mumbai,Bike,11,19,15,2,1,0.79,0.05,4.7,1.8,0
D_003181,39,Mumbai,Cab,1,15,11,2,2,0.73,0.13,4.2,6.0,1
D_003182,40,Delhi,Auto,7,13,12,0,0,0.92,0.0,4.8,3.0,0
D_003183,34,Bangalore,Auto,6,15,10,1,1,0.67,0.07,4.8,3.0,0
D_003184,25,Mumbai,Cab,14,19,14,0,0,0.74,0.0,4.1,1.0,0
D_003185,40,Chennai,Auto,5,21,16,2,2,0.76,0.1,4.4,2.5,0
D_003186,46,Mumbai,Auto,4,25,19,1,1,0.76,0.04,5.0,4.6,0
D_003187,52,Hyderabad,Bike,11,21,17,4,2,0.81,0.1,4.3,2.5,0
D_003188,25,Delhi,Cab,14,21,17,3,1,0.81,0.05,4.9,2.8,0
D_003189,28,Delhi,Cab,13,15,10,1,0,0.67,0.0,4.6,4.0,0
D_003190,37,Delhi,Bike,13,21,20,0,0,0.95,0.0,4.6,1.0,0
D_003191,26,Delhi,Auto,11,24,20,1,0,0.83,0.0,4.8,1.0,0
D_003192,44,Hyderabad,Cab,8,17,15,1,0,0.88,0.0,4.5,3.0,0
D_003193,53,Delhi,Auto,11,21,16,4,2,0.76,0.1,4.8,4.5,0
D_003194,45,Delhi,Auto,8,17,15,1,0,0.88,0.0,4.5,3.0,0
D_003195,46,Bangalore,Cab,5,24,19,1,1,0.79,0.04,4.3,1.6,0
D_003196,49,Delhi,Bike,4,24,21,1,1,0.88,0.04,4.6,4.6,0
D_003197,40,Mumbai,Bike,2,11,9,1,1,0.82,0.09,4.5,4.4,0
D_003198,28,Mumbai,Bike,7,28,20,2,0,0.71,0.0,4.0,3.0,0
D_003199,38,Chennai,Auto,5,27,18,3,2,0.67,0.07,4.2,3.0,0
D_003200,23,Chennai,Cab,3,19,13,1,0,0.68,0.0,4.4,1.0,0
D_003201,37,Mumbai,Bike,9,17,12,2,1,0.71,0.06,4.9,2.9,0
D_003202,39,Delhi,Auto,9,21,17,1,1,0.81,0.05,4.2,4.8,0
D_003203,22,Chennai,Auto,11,17,14,0,0,0.82,0.0,4.2,4.0,0
D_003204,24,Hyderabad,Bike,11,14,10,1,1,0.71,0.07,4.2,2.0,0
D_003205,42,Delhi,Bike,10,18,16,1,0,0.89,0.0,4.1,2.0,0
D_003206,51,Chennai,Cab,14,23,13,2,1,0.57,0.04,4.8,1.6,0
D_003207,32,Hyderabad,Cab,11,17,14,0,0,0.82,0.0,4.3,4.0,0
D_003208,43,Delhi,Auto,8,30,23,4,2,0.77,0.07,4.4,4.0,0
D_003209,46,Chennai,Bike,1,15,9,0,0,0.6,0.0,4.7,2.0,0
D_003210,24,Hyderabad,Auto,12,19,12,1,0,0.63,0.0,4.8,2.0,0
D_003211,51,Delhi,Auto,3,25,20,3,2,0.8,0.08,4.7,2.2,0
D_003212,45,Chennai,Cab,2,31,23,2,1,0.74,0.03,4.1,3.4,0
D_003213,44,Mumbai,Auto,4,21,11,1,0,0.52,0.0,4.2,2.0,0
D_003214,29,Hyderabad,Auto,2,15,11,1,0,0.73,0.0,4.1,1.0,0
D_003215,25,Mumbai,Bike,12,14,11,0,0,0.79,0.0,4.3,4.0,0
D_003216,52,Mumbai,Bike,11,18,13,1,1,0.72,0.06,4.3,3.9,0
D_003217,50,Hyderabad,Bike,8,16,12,1,1,0.75,0.06,4.2,3.9,0
D_003218,34,Mumbai,Auto,1,19,14,0,0,0.74,0.0,5.0,2.0,0
D_003219,30,Mumbai,Cab,4,16,12,1,0,0.75,0.0,4.4,2.0,0
D_003220,42,Delhi,Auto,5,29,24,2,1,0.83,0.03,4.5,1.4,0
D_003221,24,Chennai,Cab,14,20,14,3,2,0.7,0.1,4.5,4.5,0
D_003222,46,Delhi,Bike,10,23,18,2,1,0.78,0.04,4.0,1.6,0
D_003223,46,Hyderabad,Bike,4,22,17,2,1,0.77,0.05,4.7,4.8,0
D_003224,33,Hyderabad,Bike,8,13,9,0,0,0.69,0.0,4.7,4.0,0
D_003225,50,Bangalore,Bike,2,24,21,4,2,0.88,0.08,5.0,4.2,0
D_003226,32,Mumbai,Bike,9,19,9,3,2,0.47,0.11,4.2,2.6,1
D_003227,32,Mumbai,Cab,2,14,9,1,1,0.64,0.07,4.0,2.0,0
D_003228,47,Delhi,Bike,2,19,16,4,3,0.84,0.16,4.1,5.4,1
D_003229,35,Chennai,Auto,13,18,13,0,0,0.72,0.0,4.4,2.0,0
D_003230,37,Mumbai,Auto,2,17,11,1,0,0.65,0.0,4.3,1.0,0
D_003231,31,Bangalore,Bike,12,26,18,1,0,0.69,0.0,4.7,4.0,0
D_003232,52,Chennai,Bike,10,25,21,4,4,0.84,0.16,4.2,4.4,1
D_003233,52,Chennai,Cab,8,15,13,0,0,0.87,0.0,4.2,1.0,0
D_003234,31,Delhi,Cab,3,10,6,1,0,0.6,0.0,4.9,3.0,0
D_003235,47,Hyderabad,Cab,10,18,15,2,0,0.83,0.0,4.7,3.0,0
D_003236,41,Hyderabad,Bike,11,18,16,2,0,0.89,0.0,4.3,2.0,0
D_003237,30,Mumbai,Cab,14,18,13,2,2,0.72,0.11,4.5,4.6,1
D_003238,36,Chennai,Bike,10,15,10,1,0,0.67,0.0,4.4,1.0,0
D_003239,30,Chennai,Cab,14,28,21,2,0,0.75,0.0,4.8,1.0,0
D_003240,28,Hyderabad,Auto,8,23,15,1,1,0.65,0.04,4.0,1.6,0
D_003241,47,Delhi,Cab,7,18,13,0,0,0.72,0.0,4.4,4.0,0
D_003242,45,Delhi,Cab,10,19,15,1,1,0.79,0.05,4.1,4.8,0
D_003243,33,Hyderabad,Bike,4,25,21,1,0,0.84,0.0,4.9,2.0,0
D_003244,41,Mumbai,Cab,7,18,14,1,0,0.78,0.0,4.0,3.0,0
D_003245,35,Chennai,Auto,11,23,22,2,2,0.96,0.09,4.5,5.4,0
D_003246,43,Delhi,Bike,8,17,16,3,3,0.94,0.18,4.7,5.7,1
D_003247,37,Chennai,Bike,6,24,19,3,1,0.79,0.04,4.4,1.6,0
D_003248,50,Bangalore,Bike,6,16,10,1,1,0.62,0.06,4.1,4.9,0
D_003249,53,Delhi,Bike,3,14,13,2,2,0.93,0.14,4.1,5.1,1
D_003250,40,Bangalore,Auto,5,26,20,2,1,0.77,0.04,4.4,3.6,0
D_003251,53,Delhi,Cab,10,30,19,3,2,0.63,0.07,4.1,4.0,0
D_003252,41,Delhi,Cab,2,20,18,1,0,0.9,0.0,4.5,2.0,0
D_003253,41,Bangalore,Cab,12,24,19,1,0,0.79,0.0,4.3,2.0,0
D_003254,29,Delhi,Cab,5,11,10,1,1,0.91,0.09,4.2,2.3,0
D_003255,34,Bangalore,Bike,5,14,11,0,0,0.79,0.0,4.1,4.0,0
D_003256,27,Chennai,Bike,7,17,13,3,2,0.76,0.12,4.4,5.8,1
D_003257,37,Hyderabad,Bike,4,24,17,1,0,0.71,0.0,4.4,4.0,0
D_003258,26,Chennai,Cab,14,22,15,2,1,0.68,0.05,4.8,1.8,0
D_003259,27,Delhi,Auto,11,17,15,2,1,0.88,0.06,4.2,3.9,0
D_003260,54,Mumbai,Bike,6,19,14,2,1,0.74,0.05,4.3,2.8,0
D_003261,36,Mumbai,Cab,9,17,15,1,1,0.88,0.06,4.7,2.9,0
D_003262,36,Hyderabad,Auto,4,20,14,4,2,0.7,0.1,4.3,3.5,0
D_003263,35,Bangalore,Auto,11,28,24,3,1,0.86,0.04,5.0,1.6,0
D_003264,26,Bangalore,Auto,14,18,11,1,1,0.61,0.06,4.2,3.9,0
D_003265,47,Mumbai,Cab,6,22,19,3,1,0.86,0.05,4.4,4.8,0
D_003266,38,Hyderabad,Auto,13,23,16,0,0,0.7,0.0,4.8,4.0,0
D_003267,37,Delhi,Bike,12,16,11,1,1,0.69,0.06,4.0,4.9,0
D_003268,44,Hyderabad,Bike,9,7,5,0,0,0.71,0.0,4.3,1.0,0
D_003269,34,Chennai,Bike,10,21,16,4,3,0.76,0.14,4.7,6.1,1
D_003270,54,Hyderabad,Auto,12,21,17,2,2,0.81,0.1,4.6,2.5,0
D_003271,50,Chennai,Bike,1,22,17,1,1,0.77,0.05,4.8,4.8,0
D_003272,48,Bangalore,Bike,8,13,9,0,0,0.69,0.0,4.8,3.0,0
D_003273,36,Mumbai,Bike,1,20,18,2,1,0.9,0.05,4.7,1.8,0
D_003274,30,Mumbai,Cab,4,21,18,2,2,0.86,0.1,4.7,2.5,0
D_003275,47,Hyderabad,Auto,3,22,17,1,0,0.77,0.0,4.2,1.0,0
D_003276,24,Mumbai,Bike,4,15,10,3,2,0.67,0.13,4.4,3.0,1
D_003277,26,Hyderabad,Cab,14,24,20,1,0,0.83,0.0,4.6,2.0,0
D_003278,41,Chennai,Auto,7,23,16,2,1,0.7,0.04,4.8,3.6,0
D_003279,41,Delhi,Bike,13,16,13,2,2,0.81,0.12,4.9,4.8,1
D_003280,26,Delhi,Cab,14,21,15,2,1,0.71,0.05,4.6,2.8,0
D_003281,31,Delhi,Auto,9,26,20,3,1,0.77,0.04,4.7,4.6,0
D_003282,37,Bangalore,Auto,9,20,16,3,3,0.8,0.15,4.4,4.2,1
D_003283,46,Hyderabad,Cab,10,26,18,3,3,0.69,0.12,4.9,4.8,1
D_003284,46,Chennai,Bike,1,27,22,2,2,0.81,0.07,4.8,4.0,0
D_003285,51,Bangalore,Auto,10,14,12,4,1,0.86,0.07,4.4,2.0,0
D_003286,35,Bangalore,Cab,1,10,8,1,1,0.8,0.1,4.7,3.5,0
D_003287,43,Mumbai,Cab,9,22,15,1,0,0.68,0.0,4.1,4.0,0
D_003288,49,Hyderabad,Bike,4,20,14,1,1,0.7,0.05,4.5,3.8,0
D_003289,51,Delhi,Auto,12,18,14,3,3,0.78,0.17,4.6,5.6,1
D_003290,40,Chennai,Cab,13,16,10,1,1,0.62,0.06,4.2,2.9,0
D_003291,41,Delhi,Cab,14,14,9,1,1,0.64,0.07,4.8,2.0,0
D_003292,43,Bangalore,Auto,3,20,13,0,0,0.65,0.0,4.4,1.0,0
D_003293,36,Delhi,Bike,13,23,18,1,0,0.78,0.0,4.3,3.0,0
D_003294,32,Bangalore,Cab,9,16,15,0,0,0.94,0.0,4.9,4.0,0
D_003295,45,Hyderabad,Auto,5,25,16,3,2,0.64,0.08,4.5,2.2,0
D_003296,27,Bangalore,Auto,12,20,15,3,3,0.75,0.15,4.5,4.2,1
D_003297,38,Delhi,Bike,6,18,14,2,2,0.78,0.11,4.4,3.6,1
D_003298,49,Delhi,Bike,1,23,17,3,2,0.74,0.09,4.7,3.4,0
D_003299,52,Bangalore,Cab,1,18,17,2,1,0.94,0.06,4.5,4.9,0
D_003300,30,Hyderabad,Cab,13,28,21,1,1,0.75,0.04,4.5,4.6,0
D_003301,31,Chennai,Cab,14,17,14,2,2,0.82,0.12,4.2,4.8,1
D_003302,42,Bangalore,Auto,7,16,12,3,1,0.75,0.06,4.4,4.9,0
D_003303,52,Delhi,Auto,10,30,23,4,3,0.77,0.1,4.4,4.5,0
D_003304,50,Hyderabad,Auto,8,22,20,0,0,0.91,0.0,4.3,4.0,0
D_003305,32,Delhi,Bike,11,33,27,2,1,0.82,0.03,4.9,4.4,0
D_003306,54,Hyderabad,Cab,8,24,20,2,1,0.83,0.04,4.1,1.6,0
D_003307,22,Bangalore,Cab,14,23,16,3,2,0.7,0.09,4.1,2.3,0
D_003308,42,Hyderabad,Bike,13,23,12,1,1,0.52,0.04,4.6,4.6,0
D_003309,44,Mumbai,Bike,7,20,17,3,1,0.85,0.05,4.3,3.8,0
D_003310,30,Chennai,Auto,13,22,18,2,2,0.82,0.09,4.6,5.4,0
D_003311,22,Delhi,Bike,11,26,19,0,0,0.73,0.0,4.4,3.0,0
D_003312,42,Hyderabad,Bike,9,19,18,0,0,0.95,0.0,4.3,3.0,0
D_003313,43,Hyderabad,Cab,1,23,16,4,2,0.7,0.09,5.0,3.4,0
D_003314,25,Mumbai,Bike,2,20,13,2,1,0.65,0.05,4.2,3.8,0
D_003315,22,Chennai,Cab,13,26,21,2,0,0.81,0.0,4.8,4.0,0
D_003316,31,Delhi,Auto,3,26,19,2,1,0.73,0.04,4.5,3.6,0
D_003317,36,Hyderabad,Cab,13,19,9,0,0,0.47,0.0,4.9,1.0,0
D_003318,50,Bangalore,Cab,12,27,24,1,1,0.89,0.04,4.3,1.6,0
D_003319,26,Bangalore,Auto,13,30,22,3,0,0.73,0.0,4.9,1.0,0
D_003320,50,Bangalore,Cab,5,20,12,1,0,0.6,0.0,4.1,3.0,0
D_003321,48,Hyderabad,Bike,4,21,18,2,2,0.86,0.1,5.0,5.5,0
D_003322,46,Hyderabad,Bike,4,15,12,1,0,0.8,0.0,4.9,2.0,0
D_003323,37,Delhi,Auto,8,17,14,2,2,0.82,0.12,4.8,3.8,1
D_003324,37,Chennai,Bike,8,18,14,0,0,0.78,0.0,4.1,4.0,0
D_003325,46,Bangalore,Bike,11,13,11,3,1,0.85,0.08,4.6,3.2,0
D_003326,22,Delhi,Cab,7,18,13,0,0,0.72,0.0,4.7,4.0,0
D_003327,26,Hyderabad,Bike,1,24,17,3,2,0.71,0.08,4.3,3.2,0
D_003328,41,Mumbai,Bike,10,18,14,0,0,0.78,0.0,5.0,1.0,0
D_003329,26,Delhi,Bike,4,18,16,4,3,0.89,0.17,4.6,4.6,1
D_003330,50,Hyderabad,Auto,1,22,20,3,2,0.91,0.09,4.3,4.4,0
D_003331,39,Mumbai,Bike,11,16,12,2,2,0.75,0.12,4.8,4.8,1
D_003332,23,Delhi,Auto,14,20,19,4,2,0.95,0.1,4.2,5.5,0
D_003333,37,Hyderabad,Bike,5,17,12,2,0,0.71,0.0,4.3,3.0,0
D_003334,50,Chennai,Bike,3,17,13,2,2,0.76,0.12,4.7,5.8,1
D_003335,54,Mumbai,Bike,3,14,11,2,1,0.79,0.07,4.7,4.0,0
D_003336,37,Mumbai,Auto,4,26,21,2,1,0.81,0.04,4.3,3.6,0
D_003337,38,Hyderabad,Bike,2,22,19,0,0,0.86,0.0,4.9,4.0,0
D_003338,25,Delhi,Bike,7,19,16,0,0,0.84,0.0,4.8,2.0,0
D_003339,25,Bangalore,Cab,12,25,20,1,1,0.8,0.04,4.3,1.6,0
D_003340,46,Bangalore,Cab,13,17,14,0,0,0.82,0.0,4.9,4.0,0
D_003341,54,Chennai,Cab,4,17,15,1,1,0.88,0.06,4.5,4.9,0
D_003342,35,Delhi,Bike,5,26,19,1,1,0.73,0.04,4.7,1.6,0
D_003343,45,Mumbai,Bike,12,22,19,4,3,0.86,0.14,4.6,4.1,1
D_003344,32,Hyderabad,Cab,14,19,19,2,1,1.0,0.05,4.9,2.8,0
D_003345,46,Chennai,Bike,2,22,16,3,3,0.73,0.14,4.1,6.1,1
D_003346,49,Hyderabad,Cab,6,17,11,1,1,0.65,0.06,4.9,3.9,0
D_003347,28,Chennai,Auto,9,19,12,3,3,0.63,0.16,4.7,4.4,1
D_003348,31,Delhi,Cab,8,32,24,3,1,0.75,0.03,4.2,1.4,0
D_003349,52,Delhi,Bike,8,15,15,1,0,1.0,0.0,4.2,1.0,0
D_003350,40,Delhi,Cab,2,27,21,2,2,0.78,0.07,4.2,5.0,0
D_003351,39,Delhi,Auto,4,13,11,1,1,0.85,0.08,4.5,4.2,0
D_003352,27,Bangalore,Bike,8,20,12,1,0,0.6,0.0,4.7,2.0,0
D_003353,49,Delhi,Auto,11,19,12,1,0,0.63,0.0,4.2,3.0,0
D_003354,28,Mumbai,Auto,1,21,15,3,1,0.71,0.05,4.9,3.8,0
D_003355,33,Bangalore,Bike,8,16,12,3,2,0.75,0.12,4.7,2.8,1
D_003356,46,Chennai,Cab,3,27,25,1,1,0.93,0.04,4.9,4.6,0
D_003357,38,Bangalore,Bike,8,25,18,2,1,0.72,0.04,4.3,4.6,0
D_003358,54,Chennai,Auto,6,16,15,1,1,0.94,0.06,4.5,3.9,0
D_003359,44,Hyderabad,Cab,7,15,11,0,0,0.73,0.0,4.9,1.0,0
D_003360,30,Delhi,Bike,2,20,13,0,0,0.65,0.0,4.6,2.0,0
D_003361,27,Bangalore,Cab,1,19,17,1,0,0.89,0.0,4.2,4.0,0
D_003362,23,Bangalore,Bike,6,28,23,1,1,0.82,0.04,4.5,2.6,0
D_003363,30,Mumbai,Cab,12,15,13,0,0,0.87,0.0,4.2,1.0,0
D_003364,24,Delhi,Bike,3,20,15,1,0,0.75,0.0,4.1,1.0,0
D_003365,37,Delhi,Auto,4,21,20,3,3,0.95,0.14,4.4,3.1,1
D_003366,46,Delhi,Cab,13,23,21,4,2,0.91,0.09,4.9,5.4,0
D_003367,45,Delhi,Auto,9,15,13,3,1,0.87,0.07,4.3,4.0,0
D_003368,50,Hyderabad,Bike,3,23,19,1,1,0.83,0.04,4.6,3.6,0
D_003369,47,Mumbai,Bike,2,19,17,1,0,0.89,0.0,4.6,1.0,0
D_003370,44,Bangalore,Auto,2,24,19,0,0,0.79,0.0,4.5,1.0,0
D_003371,25,Mumbai,Auto,2,20,18,1,1,0.9,0.05,4.3,1.8,0
D_003372,35,Hyderabad,Cab,6,21,16,2,2,0.76,0.1,4.6,4.5,0
D_003373,28,Mumbai,Auto,2,17,12,1,0,0.71,0.0,4.2,2.0,0
D_003374,29,Hyderabad,Cab,11,18,11,2,1,0.61,0.06,4.9,2.9,0
D_003375,40,Chennai,Auto,7,25,19,1,0,0.76,0.0,4.4,2.0,0
D_003376,23,Bangalore,Cab,7,18,15,0,0,0.83,0.0,4.3,1.0,0
D_003377,22,Mumbai,Cab,7,23,18,2,0,0.78,0.0,4.5,1.0,0
D_003378,34,Mumbai,Auto,14,21,15,1,1,0.71,0.05,4.7,4.8,0
D_003379,45,Hyderabad,Bike,13,13,8,1,0,0.62,0.0,4.9,1.0,0
D_003380,53,Hyderabad,Bike,2,13,10,0,0,0.77,0.0,4.6,1.0,0
D_003381,51,Mumbai,Bike,7,17,14,2,0,0.82,0.0,4.3,1.0,0
